,fecha,Embalse,Buffer,Estado,Cmax,Cmean,Cmean2,Cmin,Cmin2,Medicion
1706,2022-06-01,Llerena,9.0,Hypertrophic,51.27415084838867,33.2662353515625,40.64375686645508,0.0,17.94356918334961,
1707,2022-06-01,Llerena,10.0,Hypertrophic,51.27415084838867,27.385395050048828,39.32096099853516,0.0,9.639131546020508,
1708,2022-06-01,Llerena,11.0,Hypertrophic,51.27415084838867,29.34178352355957,40.759368896484375,0.0,11.00156307220459,
1709,2022-06-01,Llerena,12.0,Hypertrophic,51.27415084838867,25.17251968383789,36.5929069519043,0.0,5.27808952331543,
1710,2022-06-01,Llerena,13.0,Hypertrophic,51.27415084838867,26.868701934814453,39.40184783935547,0.0,8.654345512390137,
1711,2022-06-01,Llerena,14.0,Hypertrophic,51.27415084838867,23.69002342224121,36.82955551147461,0.0,5.27808952331543,
1712,2022-06-01,Llerena,15.0,Hypertrophic,51.27415084838867,25.148908615112305,37.63404846191406,0.0,5.718263149261475,
1713,2022-06-01,Llerena,16.0,Hypertrophic,51.27415084838867,22.526763916015625,36.714202880859375,0.0,5.27808952331543,
1714,2022-06-01,Llerena,17.0,Hypertrophic,51.27415084838867,23.654930114746094,37.12697982788086,0.0,5.27808952331543,
1715,2022-06-01,Llerena,18.0,Hypertrophic,51.27415084838867,21.565921783447266,36.95565414428711,0.0,2.190131664276123,
1716,2022-06-01,Llerena,19.0,Hypertrophic,51.27415084838867,22.63671875,37.46295928955078,0.0,4.2488789558410645,
1717,2022-06-01,Llerena,20.0,Hypertrophic,51.27415084838867,20.926801681518555,37.357051849365234,0.0,2.190131664276123,
1718,2022-06-01,Los Angeles,,Hypertrophic,,,,,,
1719,2022-06-01,Los Huertos,,Hypertrophic,,,,,,63.4
1720,2022-06-01,Madronnera,,Eutrophic,,,,,,6.67
1721,2022-06-01,Majadillas,,Eutrophic,,,,,,
1722,2022-06-01,Majarrobledo,,Mesotrophic,,,,,,
1723,2022-06-01,Membrio,,Hypertrophic,,,,,,
1724,2022-06-01,Navarredonda,,Hypertrophic,,,,,,10.53
1725,2022-06-01,Navas del Madronno,,Hypertrophic,,,,,,29.38
1726,2022-06-01,Navas del Madronno,1.0,Hypertrophic,2.6135172843933105,2.6135172843933105,,2.6135172843933105,,
1727,2022-06-01,Navas del Madronno,2.0,Hypertrophic,6.180365562438965,2.599863052368164,2.599863052368164,0.3985291123390198,0.3985291123390198,
1728,2022-06-01,Navas del Madronno,3.0,Hypertrophic,26.33541679382324,8.814186096191406,8.814186096191406,0.2604160606861114,0.2604160606861114,
1729,2022-06-01,Navas del Madronno,4.0,Hypertrophic,26.33541679382324,6.435235023498535,6.435235023498535,0.0,0.0,
1730,2022-06-01,Navas del Madronno,5.0,Hypertrophic,29.284894943237305,8.55509090423584,8.55509090423584,0.0,0.0,
1731,2022-06-01,Navas del Madronno,6.0,Hypertrophic,29.284894943237305,6.421243190765381,6.421243190765381,0.0,0.0,
1732,2022-06-01,Navas del Madronno,7.0,Hypertrophic,39.38675308227539,10.676774978637695,10.676774978637695,0.0,0.0,
1733,2022-06-01,Navas del Madronno,8.0,Hypertrophic,39.38675308227539,8.74724006652832,8.74724006652832,0.0,0.0,
1734,2022-06-01,Navas del Madronno,9.0,Hypertrophic,42.11602783203125,12.278989791870115,12.278989791870115,0.0,0.0,
1735,2022-06-01,Navas del Madronno,10.0,Hypertrophic,42.11602783203125,10.123849868774414,10.123849868774414,0.0,0.0,
1736,2022-06-01,Navas del Madronno,11.0,Hypertrophic,45.68358612060547,13.970754623413086,13.970754623413086,0.0,0.0,
1737,2022-06-01,Navas del Madronno,12.0,Hypertrophic,46.79096603393555,12.109260559082031,12.109260559082031,0.0,0.0,
1738,2022-06-01,Navas del Madronno,13.0,Hypertrophic,46.79096603393555,15.236856460571287,15.236856460571287,0.0,0.0,
1739,2022-06-01,Navas del Madronno,14.0,Hypertrophic,46.79096603393555,13.408970832824709,13.408970832824709,0.0,0.0,
1740,2022-06-01,Navas del Madronno,15.0,Hypertrophic,46.79096603393555,15.882526397705078,15.882526397705078,0.0,0.0,
1741,2022-06-01,Navas del Madronno,16.0,Hypertrophic,46.79096603393555,13.959251403808594,13.959251403808594,0.0,0.0,
1742,2022-06-01,Navas del Madronno,17.0,Hypertrophic,46.79096603393555,15.70073127746582,15.70073127746582,0.0,0.0,
1743,2022-06-01,Navas del Madronno,18.0,Hypertrophic,46.79096603393555,14.00466251373291,14.00466251373291,0.0,0.0,
1744,2022-06-01,Navas del Madronno,19.0,Hypertrophic,46.79096603393555,15.36370086669922,15.36370086669922,0.0,0.0,
1745,2022-06-01,Navas del Madronno,20.0,Hypertrophic,46.79096603393555,13.865739822387695,13.865739822387695,0.0,0.0,
1746,2022-06-01,Nogales,,Hypertrophic,,,,,,96.46
1747,2022-06-01,Nogales,1.0,Hypertrophic,59.71788787841797,59.71788787841797,,59.71788787841797,,
1748,2022-06-01,Nogales,2.0,Hypertrophic,59.71788787841797,46.27475357055664,52.4640998840332,27.706701278686523,41.143646240234375,
1749,2022-06-01,Nogales,3.0,Hypertrophic,70.83356475830078,49.35107803344727,52.05662536621094,27.706701278686523,41.143646240234375,
1750,2022-06-01,Nogales,4.0,Hypertrophic,77.0838623046875,38.32963562011719,46.79585266113281,0.0653243884444236,24.800670623779297,
1751,2022-06-01,Nogales,5.0,Hypertrophic,77.0838623046875,48.87057495117188,56.76359558105469,0.0653243884444236,27.706701278686523,
1752,2022-06-01,Nogales,6.0,Hypertrophic,77.0838623046875,38.724266052246094,50.98588180541992,0.0,11.83520793914795,
1753,2022-06-01,Nogales,7.0,Hypertrophic,82.02470397949219,47.04538345336914,59.528995513916016,0.0,23.948591232299805,
1754,2022-06-01,Nogales,8.0,Hypertrophic,82.02470397949219,39.109893798828125,53.96058654785156,0.0,11.83520793914795,
1755,2022-06-01,Nogales,9.0,Hypertrophic,92.9560317993164,42.11446762084961,54.4933967590332,0.0,13.020298957824709,
1756,2022-06-01,Nogales,10.0,Hypertrophic,92.9560317993164,37.5426139831543,53.29928970336914,0.0,8.4713716506958,
1757,2022-06-01,Nogales,11.0,Hypertrophic,92.9560317993164,40.3532600402832,53.89958190917969,0.0,11.83520793914795,
1758,2022-06-01,Nogales,12.0,Hypertrophic,92.9560317993164,36.00602722167969,52.12884521484375,0.0,5.511562824249268,
1759,2022-06-01,Nogales,13.0,Hypertrophic,92.9560317993164,39.44999313354492,55.65131759643555,0.0,8.4713716506958,
1760,2022-06-01,Nogales,14.0,Hypertrophic,92.9560317993164,35.6328010559082,53.989723205566406,0.0,4.660678863525391,
1761,2022-06-01,Nogales,15.0,Hypertrophic,92.9560317993164,37.85274124145508,56.81437301635742,0.0,7.35992431640625,
1762,2022-06-01,Nogales,16.0,Hypertrophic,92.9560317993164,34.21876525878906,52.4071159362793,0.0,2.131231546401977,
1763,2022-06-01,Nogales,17.0,Hypertrophic,92.9560317993164,35.13875961303711,53.60451889038086,0.0,3.5658767223358154,
1764,2022-06-01,Nogales,18.0,Hypertrophic,92.9560317993164,31.343626022338867,31.343626022338867,0.0,0.0,
1765,2022-06-01,Nogales,19.0,Hypertrophic,92.9560317993164,32.32677459716797,50.94499588012695,0.0,0.7680352926254272,
1766,2022-06-01,Nogales,20.0,Hypertrophic,92.9560317993164,29.196889877319336,29.196889877319336,0.0,0.0,
1767,2022-06-01,Palomero,,Eutrophic,,,,,,
1768,2022-06-01,Pretura del Molino,,Mesotrophic,,,,,,
1769,2022-06-01,Ribera del Castanno,,Eutrophic,,,,,,
1770,2022-06-01,Rubiales,,Hypertrophic,,,,,,47.49
1771,2022-06-01,Rubiales,1.0,Hypertrophic,0.0084188468754291,0.0084188468754291,,0.0084188468754291,,
1772,2022-06-01,Rubiales,2.0,Hypertrophic,17.80441665649414,6.146759986877441,6.146759986877441,0.0084188468754291,0.0084188468754291,
1773,2022-06-01,Rubiales,3.0,Hypertrophic,23.02342414855957,7.189291954040527,7.189291954040527,0.007342071738094,0.007342071738094,
1774,2022-06-01,Rubiales,4.0,Hypertrophic,23.02342414855957,7.27784252166748,7.27784252166748,0.007342071738094,0.007342071738094,
1775,2022-06-01,Rubiales,5.0,Hypertrophic,23.02342414855957,4.7352213859558105,4.7352213859558105,0.0,0.0,
1776,2022-06-01,Rubiales,6.0,Hypertrophic,23.02342414855957,5.815781116485596,5.815781116485596,0.0,0.0,
1777,2022-06-01,Rubiales,7.0,Hypertrophic,29.88021278381348,5.113102436065674,5.113102436065674,0.0,0.0,
1778,2022-06-01,Rubiales,8.0,Hypertrophic,29.969953536987305,5.707860946655273,5.707860946655273,0.0,0.0,
1779,2022-06-01,Rubiales,9.0,Hypertrophic,29.969953536987305,4.510594844818115,4.510594844818115,0.0,0.0,
1780,2022-06-01,Rubiales,10.0,Hypertrophic,29.969953536987305,4.337655067443848,4.337655067443848,0.0,0.0,
1781,2022-06-01,Rubiales,11.0,Hypertrophic,29.969953536987305,3.5848388671875,3.5848388671875,0.0,0.0,
1782,2022-06-01,Rubiales,12.0,Hypertrophic,29.969953536987305,3.538041114807129,3.538041114807129,0.0,0.0,
1783,2022-06-01,Rubiales,13.0,Hypertrophic,29.969953536987305,3.014662027359009,3.014662027359009,0.0,0.0,
1784,2022-06-01,Rubiales,14.0,Hypertrophic,29.969953536987305,3.0648510456085205,3.0648510456085205,0.0,0.0,
1785,2022-06-01,Rubiales,15.0,Hypertrophic,29.969953536987305,2.669825792312622,2.669825792312622,0.0,0.0,
1786,2022-06-01,Rubiales,16.0,Hypertrophic,34.492027282714844,2.9702272415161133,2.9702272415161133,0.0,0.0,
1787,2022-06-01,Rubiales,17.0,Hypertrophic,34.492027282714844,2.63106632232666,2.63106632232666,0.0,0.0,
1788,2022-06-01,Rubiales,18.0,Hypertrophic,34.50429153442383,2.79536247253418,2.79536247253418,0.0,0.0,
1789,2022-06-01,Rubiales,19.0,Hypertrophic,34.50429153442383,2.508857011795044,2.508857011795044,0.0,0.0,
1790,2022-06-01,Rubiales,20.0,Hypertrophic,34.50429153442383,2.551696538925171,2.551696538925171,0.0,0.0,
1791,2022-06-01,San Marcos,,Eutrophic,,,,,,35.68
1792,2022-06-01,Santa Lucia,,Eutrophic,,,,,,
1793,2022-06-01,Talavan,,Hypertrophic,,,,,,72.17
1794,2022-06-01,Talavan,1.0,Hypertrophic,52.70662307739258,52.70662307739258,,52.70662307739258,,
1795,2022-06-01,Talavan,2.0,Hypertrophic,52.70662307739258,51.54853057861328,52.088653564453125,49.928165435791016,51.587921142578125,
1796,2022-06-01,Talavan,3.0,Hypertrophic,57.40289688110352,41.79297637939453,53.050140380859375,18.89731788635254,49.928165435791016,
1797,2022-06-01,Talavan,4.0,Hypertrophic,57.40289688110352,35.686851501464844,41.90988540649414,0.0252493042498826,18.502931594848636,
1798,2022-06-01,Talavan,5.0,Hypertrophic,57.40289688110352,32.70295715332031,36.70815658569336,0.0252493042498826,16.196657180786133,
1799,2022-06-01,Talavan,6.0,Hypertrophic,57.40289688110352,28.64562225341797,36.82811737060547,0.0,9.939189910888672,
1800,2022-06-01,Talavan,7.0,Hypertrophic,74.48941802978516,29.952659606933597,38.44153594970703,0.0,9.939189910888672,
1801,2022-06-01,Talavan,8.0,Hypertrophic,74.48941802978516,27.41786766052246,38.99029541015625,0.0,6.721717357635498,
1802,2022-06-01,Talavan,9.0,Hypertrophic,74.48941802978516,27.52438163757324,38.41464614868164,0.0,6.721717357635498,
1803,2022-06-01,Talavan,10.0,Hypertrophic,74.48941802978516,25.566694259643555,39.31144332885742,0.0,6.721717357635498,
1804,2022-06-01,Talavan,11.0,Hypertrophic,74.48941802978516,24.59251594543457,39.1506462097168,0.0,1.1797128915786743,
1805,2022-06-01,Talavan,12.0,Hypertrophic,74.48941802978516,22.33228302001953,22.33228302001953,0.0,0.0,
1806,2022-06-01,Talavan,13.0,Hypertrophic,74.48941802978516,21.74078369140625,21.74078369140625,0.0,0.0,
1807,2022-06-01,Talavan,14.0,Hypertrophic,74.48941802978516,20.225048065185547,20.225048065185547,0.0,0.0,
1808,2022-06-01,Talavan,15.0,Hypertrophic,74.48941802978516,19.782733917236328,19.782733917236328,0.0,0.0,
1809,2022-06-01,Talavan,16.0,Hypertrophic,74.48941802978516,18.379901885986328,18.379901885986328,0.0,0.0,
1810,2022-06-01,Talavan,17.0,Hypertrophic,74.48941802978516,18.116775512695312,18.116775512695312,0.0,0.0,
1811,2022-06-01,Talavan,18.0,Hypertrophic,74.48941802978516,17.098161697387695,17.098161697387695,0.0,0.0,
1812,2022-06-01,Talavan,19.0,Hypertrophic,74.48941802978516,16.955846786499023,16.955846786499023,0.0,0.0,
1813,2022-06-01,Talavan,20.0,Hypertrophic,74.48941802978516,16.430377960205078,16.430377960205078,0.0,0.0,
1814,2022-06-01,Tres Torres,,Hypertrophic,,,,,,331.88
1815,2022-06-01,la Pesga,,Eutrophic,,,,,,
1816,2022-11-01,Acebo,,Mesotrophic,,,,,,11.5
1817,2022-11-01,Acebo,1.0,Mesotrophic,1.3062212467193604,1.3062212467193604,,1.3062212467193604,,
1818,2022-11-01,Acebo,2.0,Mesotrophic,6.755183219909668,2.076285123825073,2.076285123825073,0.004517188295722,0.004517188295722,
1819,2022-11-01,Acebo,3.0,Mesotrophic,6.755183219909668,1.9169241189956665,1.9169241189956665,0.004517188295722,0.004517188295722,
1820,2022-11-01,Acebo,4.0,Mesotrophic,9.338417053222656,2.6500320434570312,2.6500320434570312,0.0,0.0,
1821,2022-11-01,Acebo,5.0,Mesotrophic,9.338417053222656,2.1929304599761963,2.1929304599761963,0.0,0.0,
1822,2022-11-01,Acebo,6.0,Mesotrophic,9.338417053222656,1.813965439796448,1.813965439796448,0.0,0.0,
1823,2022-11-01,Acebo,7.0,Mesotrophic,9.338417053222656,1.5785094499588013,1.5785094499588013,0.0,0.0,
1824,2022-11-01,Acebo,8.0,Mesotrophic,9.338417053222656,1.30277419090271,1.30277419090271,0.0,0.0,
1825,2022-11-01,Acebo,9.0,Mesotrophic,9.338417053222656,1.189905047416687,1.189905047416687,0.0,0.0,
1826,2022-11-01,Acebo,10.0,Mesotrophic,18.589832305908203,1.8282055854797363,1.8282055854797363,0.0,0.0,
1827,2022-11-01,Acebo,11.0,Mesotrophic,18.589832305908203,1.6513642072677612,1.6513642072677612,0.0,0.0,
1828,2022-11-01,Acebo,12.0,Mesotrophic,18.589832305908203,2.1597814559936523,2.1597814559936523,0.0,0.0,
1829,2022-11-01,Acebo,13.0,Mesotrophic,18.589832305908203,2.369759321212769,2.369759321212769,0.0,0.0,
1830,2022-11-01,Acebo,14.0,Mesotrophic,19.23585700988769,2.6661360263824463,2.6661360263824463,0.0,0.0,
1831,2022-11-01,Acebo,15.0,Mesotrophic,19.23585700988769,2.569787979125977,2.569787979125977,0.0,0.0,
1832,2022-11-01,Acebo,16.0,Mesotrophic,19.26236343383789,2.7331461906433105,2.7331461906433105,0.0,0.0,
1833,2022-11-01,Acebo,17.0,Mesotrophic,19.26236343383789,2.6717512607574463,2.6717512607574463,0.0,0.0,
1834,2022-11-01,Acebo,18.0,Mesotrophic,19.26236343383789,2.8168911933898926,2.8168911933898926,0.0,0.0,
1835,2022-11-01,Acebo,19.0,Mesotrophic,19.26236343383789,2.744394063949585,2.744394063949585,0.0,0.0,
1836,2022-11-01,Acebo,20.0,Mesotrophic,19.26236343383789,2.755510807037353,2.755510807037353,0.0,0.0,
1837,2022-11-01,Aguijon,,Hypertrophic,,,,,,166.96
1838,2022-11-01,Aguijon,1.0,Hypertrophic,3.568772792816162,3.568772792816162,,3.568772792816162,,
1839,2022-11-01,Aguijon,2.0,Hypertrophic,10.14760398864746,5.046556949615479,5.046556949615479,2.2419049739837646,2.2419049739837646,
1840,2022-11-01,Aguijon,3.0,Hypertrophic,10.14760398864746,2.8122270107269287,2.8122270107269287,0.0226135738193988,0.0226135738193988,
1841,2022-11-01,Aguijon,4.0,Hypertrophic,10.757061004638672,3.9960570335388175,5.3062357902526855,0.0226135738193988,2.2419049739837646,
1842,2022-11-01,Aguijon,5.0,Hypertrophic,10.757061004638672,3.917701959609986,5.730877876281738,0.0217548478394746,2.2419049739837646,
1843,2022-11-01,Aguijon,6.0,Hypertrophic,35.656776428222656,5.050320148468018,5.050320148468018,0.0217548478394746,0.0217548478394746,
1844,2022-11-01,Aguijon,7.0,Hypertrophic,35.656776428222656,4.457334041595459,4.457334041595459,0.0,0.0,
1845,2022-11-01,Aguijon,8.0,Hypertrophic,113.53215026855467,7.58632755279541,7.58632755279541,0.0,0.0,
1846,2022-11-01,Aguijon,9.0,Hypertrophic,113.53215026855467,7.27129316329956,7.27129316329956,0.0,0.0,
1847,2022-11-01,Aguijon,10.0,Hypertrophic,185.20152282714844,8.65056324005127,8.65056324005127,0.0,0.0,
1848,2022-11-01,Aguijon,11.0,Hypertrophic,185.20152282714844,8.376351356506348,8.376351356506348,0.0,0.0,
1849,2022-11-01,Aguijon,12.0,Hypertrophic,185.20152282714844,7.828186988830566,7.828186988830566,0.0,0.0,
1850,2022-11-01,Aguijon,13.0,Hypertrophic,185.20152282714844,7.831389904022217,7.831389904022217,0.0,0.0,
1851,2022-11-01,Aguijon,14.0,Hypertrophic,185.20152282714844,7.351131916046143,7.351131916046143,0.0,0.0,
1852,2022-11-01,Aguijon,15.0,Hypertrophic,185.20152282714844,6.911089420318604,6.911089420318604,0.0,0.0,
1853,2022-11-01,Aguijon,16.0,Hypertrophic,185.20152282714844,6.603423118591309,6.603423118591309,0.0,0.0,
1854,2022-11-01,Aguijon,17.0,Hypertrophic,185.20152282714844,6.590660572052002,6.590660572052002,0.0,0.0,
1855,2022-11-01,Aguijon,18.0,Hypertrophic,185.20152282714844,6.46173095703125,6.46173095703125,0.0,0.0,
1856,2022-11-01,Aguijon,19.0,Hypertrophic,185.20152282714844,6.461118698120117,6.461118698120117,0.0,0.0,
1857,2022-11-01,Aguijon,20.0,Hypertrophic,185.20152282714844,6.592022895812988,6.592022895812988,0.0,0.0,
1858,2022-11-01,Alcuescar,,Hypertrophic,,,,,,12.35
1859,2022-11-01,Aldea del Cano,,Hypertrophic,,,,,,46.81
1860,2022-11-01,Aldea del Cano,1.0,Hypertrophic,15.711077690124512,15.711077690124512,,15.711077690124512,,
1861,2022-11-01,Aldea del Cano,2.0,Hypertrophic,28.03787612915039,19.23872184753418,22.376657485961918,9.824912071228027,15.711077690124512,
1862,2022-11-01,Aldea del Cano,3.0,Hypertrophic,35.77419662475586,21.6307315826416,23.106460571289062,9.824912071228027,15.711077690124512,
1863,2022-11-01,Aldea del Cano,4.0,Hypertrophic,35.77419662475586,13.624971389770508,19.67134666442871,0.022549245506525,5.014907836914063,
1864,2022-11-01,Aldea del Cano,5.0,Hypertrophic,35.77419662475586,13.515295028686523,18.574687957763672,0.0097616352140903,5.014907836914063,
1865,2022-11-01,Aldea del Cano,6.0,Hypertrophic,35.77419662475586,11.144245147705078,16.59636116027832,0.0020156856626272,1.913539171218872,
1866,2022-11-01,Aldea del Cano,7.0,Hypertrophic,53.98094940185547,14.11382293701172,20.191246032714844,0.0,3.4653708934783936,
1867,2022-11-01,Aldea del Cano,8.0,Hypertrophic,53.98094940185547,10.810503005981444,10.810503005981444,0.0,0.0,
1868,2022-11-01,Aldea del Cano,9.0,Hypertrophic,53.98094940185547,11.835091590881348,11.835091590881348,0.0,0.0,
1869,2022-11-01,Aldea del Cano,10.0,Hypertrophic,53.98094940185547,9.809813499450684,9.809813499450684,0.0,0.0,
1870,2022-11-01,Aldea del Cano,11.0,Hypertrophic,53.98094940185547,10.11896800994873,10.11896800994873,0.0,0.0,
1871,2022-11-01,Aldea del Cano,12.0,Hypertrophic,53.98094940185547,8.502742767333984,8.502742767333984,0.0,0.0,
1872,2022-11-01,Aldea del Cano,13.0,Hypertrophic,53.98094940185547,8.880363464355469,8.880363464355469,0.0,0.0,
1873,2022-11-01,Aldea del Cano,14.0,Hypertrophic,53.98094940185547,7.657047271728516,7.657047271728516,0.0,0.0,
1874,2022-11-01,Aldea del Cano,15.0,Hypertrophic,56.53256607055664,8.675878524780273,8.675878524780273,0.0,0.0,
1875,2022-11-01,Aldea del Cano,16.0,Hypertrophic,56.53256607055664,7.625283718109131,7.625283718109131,0.0,0.0,
1876,2022-11-01,Aldea del Cano,17.0,Hypertrophic,56.53256607055664,8.400659561157227,8.400659561157227,0.0,0.0,
1877,2022-11-01,Aldea del Cano,18.0,Hypertrophic,56.53256607055664,7.493179798126221,7.493179798126221,0.0,0.0,
1878,2022-11-01,Aldea del Cano,19.0,Hypertrophic,63.89419937133789,8.43342399597168,8.43342399597168,0.0,0.0,
1879,2022-11-01,Aldea del Cano,20.0,Hypertrophic,63.89419937133789,7.6111650466918945,7.6111650466918945,0.0,0.0,
1880,2022-11-01,Aliseda,,Eutrophic,,,,,,14.32
1881,2022-11-01,Aliseda,1.0,Eutrophic,7.626046657562256,7.626046657562256,,7.626046657562256,,
1882,2022-11-01,Aliseda,2.0,Eutrophic,8.286242485046387,6.474116802215576,7.296291351318359,4.00759220123291,5.976583957672119,
1883,2022-11-01,Aliseda,3.0,Eutrophic,8.600496292114258,6.491510391235352,7.29688835144043,0.0484894514083862,4.00759220123291,
1884,2022-11-01,Aliseda,4.0,Eutrophic,11.930917739868164,5.581202507019043,7.250707626342773,0.0003255271876696,3.065951347351074,
1885,2022-11-01,Aliseda,5.0,Eutrophic,11.930917739868164,5.542694568634033,7.166149616241455,0.0,3.065951347351074,
1886,2022-11-01,Aliseda,6.0,Eutrophic,11.930917739868164,4.724284648895264,7.054951190948486,0.0,1.6550986766815186,
1887,2022-11-01,Aliseda,7.0,Eutrophic,22.142934799194336,5.874861717224121,8.219626426696777,0.0,0.5868305563926697,
1888,2022-11-01,Aliseda,8.0,Eutrophic,22.142934799194336,5.07013463973999,5.07013463973999,0.0,0.0,
1889,2022-11-01,Aliseda,9.0,Eutrophic,22.142934799194336,4.915485858917236,4.915485858917236,0.0,0.0,
1890,2022-11-01,Aliseda,10.0,Eutrophic,22.142934799194336,4.095003128051758,4.095003128051758,0.0,0.0,
1891,2022-11-01,Aliseda,11.0,Eutrophic,22.142934799194336,3.8816940784454346,3.8816940784454346,0.0,0.0,
1892,2022-11-01,Aliseda,12.0,Eutrophic,22.142934799194336,3.452284812927246,3.452284812927246,0.0,0.0,
1893,2022-11-01,Aliseda,13.0,Eutrophic,22.142934799194336,3.3690338134765625,3.3690338134765625,0.0,0.0,
1894,2022-11-01,Aliseda,14.0,Eutrophic,22.142934799194336,2.9890408515930176,2.9890408515930176,0.0,0.0,
1895,2022-11-01,Aliseda,15.0,Eutrophic,22.142934799194336,2.9594242572784424,2.9594242572784424,0.0,0.0,
1896,2022-11-01,Aliseda,16.0,Eutrophic,22.142934799194336,2.69479775428772,2.69479775428772,0.0,0.0,
1897,2022-11-01,Aliseda,17.0,Eutrophic,22.142934799194336,2.646632671356201,2.646632671356201,0.0,0.0,
1898,2022-11-01,Aliseda,18.0,Eutrophic,22.142934799194336,2.391031265258789,2.391031265258789,0.0,0.0,
1899,2022-11-01,Aliseda,19.0,Eutrophic,22.142934799194336,2.3752758502960205,2.3752758502960205,0.0,0.0,
1900,2022-11-01,Aliseda,20.0,Eutrophic,22.142934799194336,2.143686294555664,2.143686294555664,0.0,0.0,
1901,2022-11-01,Alpotrel,,Eutrophic,,,,,,18.13
1902,2022-11-01,Alpotrel,1.0,Eutrophic,10.57620620727539,10.57620620727539,,10.57620620727539,,
1903,2022-11-01,Alpotrel,2.0,Eutrophic,13.71759796142578,8.974994659423828,10.63856601715088,3.984277009963989,7.621893882751465,
1904,2022-11-01,Alpotrel,3.0,Eutrophic,15.339883804321287,9.636958122253418,11.211623191833496,3.984277009963989,7.621893882751465,
1905,2022-11-01,Alpotrel,4.0,Eutrophic,16.44236183166504,9.759076118469238,11.307073593139648,0.9020216464996338,6.278975486755371,
1906,2022-11-01,Alpotrel,5.0,Eutrophic,16.44236183166504,9.980718612670898,11.173470497131348,0.9020216464996338,6.278975486755371,
1907,2022-11-01,Alpotrel,6.0,Eutrophic,23.607215881347656,9.631938934326172,11.027426719665527,0.0,4.266978740692139,
1908,2022-11-01,Alpotrel,7.0,Eutrophic,23.607215881347656,9.780101776123049,10.931591987609863,0.0,5.721807479858398,
1909,2022-11-01,Alpotrel,8.0,Eutrophic,23.607215881347656,9.07314682006836,10.5412015914917,0.0,3.984277009963989,
1910,2022-11-01,Alpotrel,9.0,Eutrophic,23.607215881347656,9.294997215270996,10.721602439880373,0.0,4.266978740692139,
1911,2022-11-01,Alpotrel,10.0,Eutrophic,23.607215881347656,8.033585548400879,10.157390594482422,0.0,2.633730411529541,
1912,2022-11-01,Alpotrel,11.0,Eutrophic,23.607215881347656,8.362828254699707,10.275843620300291,0.0,3.628827333450317,
1913,2022-11-01,Alpotrel,12.0,Eutrophic,23.607215881347656,7.40742826461792,9.947905540466309,0.0,2.633730411529541,
1914,2022-11-01,Alpotrel,13.0,Eutrophic,23.607215881347656,7.959906578063965,10.174094200134276,0.0,2.633730411529541,
1915,2022-11-01,Alpotrel,14.0,Eutrophic,23.607215881347656,7.004652976989746,10.087750434875488,0.0,1.311121106147766,
1916,2022-11-01,Alpotrel,15.0,Eutrophic,23.607215881347656,7.431826114654541,10.24461269378662,0.0,2.541116237640381,
1917,2022-11-01,Alpotrel,16.0,Eutrophic,23.607215881347656,6.66646671295166,10.097248077392578,0.0,0.9020216464996338,
1918,2022-11-01,Alpotrel,17.0,Eutrophic,23.607215881347656,6.981367588043213,10.177886962890623,0.0,2.069732427597046,
1919,2022-11-01,Alpotrel,18.0,Eutrophic,23.607215881347656,6.369874000549316,10.115949630737305,0.0,0.9020216464996338,
1920,2022-11-01,Alpotrel,19.0,Eutrophic,23.607215881347656,6.744688510894775,10.26896858215332,0.0,1.311121106147766,
1921,2022-11-01,Alpotrel,20.0,Eutrophic,23.607215881347656,6.183983325958252,10.22065258026123,0.0,0.9020216464996338,
1922,2022-11-01,Arrocerezal,,Eutrophic,,,,,,18.95
1923,2022-11-01,Arrocerezal,1.0,Eutrophic,1.00977885723114,1.00977885723114,,1.00977885723114,,
1924,2022-11-01,Arrocerezal,2.0,Eutrophic,1.00977885723114,0.357706069946289,0.357706069946289,0.0035983482375741,0.0035983482375741,
1925,2022-11-01,Arrocerezal,3.0,Eutrophic,1.2396869659423828,0.4193041324615478,0.4193041324615478,0.0035983482375741,0.0035983482375741,
1926,2022-11-01,Arrocerezal,4.0,Eutrophic,15.766030311584473,3.010568380355835,3.010568380355835,0.0008814320899546,0.0008814320899546,
1927,2022-11-01,Arrocerezal,5.0,Eutrophic,15.766030311584473,2.6013119220733643,2.6013119220733643,0.0008814320899546,0.0008814320899546,
1928,2022-11-01,Arrocerezal,6.0,Eutrophic,19.83660125732422,2.6538569927215576,2.6538569927215576,0.0,0.0,
1929,2022-11-01,Arrocerezal,7.0,Eutrophic,19.83660125732422,2.9623537063598637,2.9623537063598637,0.0,0.0,
1930,2022-11-01,Arrocerezal,8.0,Eutrophic,19.83660125732422,2.2687134742736816,2.2687134742736816,0.0,0.0,
1931,2022-11-01,Arrocerezal,9.0,Eutrophic,19.83660125732422,2.159924268722534,2.159924268722534,0.0,0.0,
1932,2022-11-01,Arrocerezal,10.0,Eutrophic,19.83660125732422,1.7496296167373655,1.7496296167373655,0.0,0.0,
1933,2022-11-01,Arrocerezal,11.0,Eutrophic,19.83660125732422,1.4684064388275146,1.4684064388275146,0.0,0.0,
1934,2022-11-01,Arrocerezal,12.0,Eutrophic,19.83660125732422,1.2338765859603882,1.2338765859603882,0.0,0.0,
1935,2022-11-01,Arrocerezal,13.0,Eutrophic,19.83660125732422,1.0899654626846311,1.0899654626846311,0.0,0.0,
